member_id,first_name,last_name,email,phone,birth_date,registration_date,city,postal_code,subscription_type
MEM05555,Julien,David,julien.david5555@email.fr,0648998599,21/10/1978,31/01/2023,Paris,75001,Basic
MEM05556,Julie,Petit,julie.petit5556@email.fr,0631325610,1972-05-04,2023-10-06,Paris,75001,VIP
MEM05557,Alexandre,Laurent,alexandre.laurent5557@email.fr,0667694474,28/03/1994,20/03/2023,Paris,75001,VIP
MEM05558,Julien,David,julien.david5558@email.fr,0662457729,1955-03-17,22/05/2024,Nantes,44000,Student
MEM05559,Emma,Robert,emma.robert5559@email.fr,0658064168,15/03/1991,2023-06-05,Reims,51100,Premium
MEM05560,Pierre,Lefebvre,pierre.lefebvre5560@email.fr,0638047152,1985-05-19,27/01/2023,Lyon,69001,Premium
MEM05561,Chloé,David,chloé.david5561@email.fr,0696233514,22/11/1956,06/04/2023,Bordeaux,33000,Basic
MEM05562,Nicolas,Garcia,nicolas.garcia5562@email.fr,0614157653,2001-06-08,2024-09-18,Toulouse,31000,Student
MEM05563,Thomas,Bernard,thomas.bernard5563@email.fr,0666978854,02/06/1991,24/01/2023,Strasbourg,67000,Basic
MEM05564,Emma,Fournier,emma.fournier5564@email.fr,0691542031,1986-02-13,03/09/2024,Nice,06000,Student
MEM05565,Laurent,Fournier,laurent.fournier5565@email.fr,0642959096,14/04/1962,2023-09-11,Reims,51100,Premium
MEM05566,Maxime,Garcia,maxime.garcia5566@email.fr,0617954442,1994-03-30,21/04/2023,Paris,75001,VIP
MEM05567,Julien,Martin,julien.martin5567@email.fr,0613547107,14/06/1994,09/03/2023,Lille,59000,VIP
MEM05568,Antoine,Bernard,antoine.bernard5568@email.fr,0685085833,1967-10-03,2023-09-13,Strasbourg,67000,Premium
MEM05569,Thomas,Moreau,thomas.moreau5569@email.fr,0638922923,12/06/1986,12/12/2023,Paris,75001,Senior
MEM05570,Laura,Moreau,laura.moreau5570@email.fr,0648294218,1998-08-07,22/06/2024,Reims,51100,Senior
MEM05571,Thomas,Fournier,thomas.fournier5571@email.fr,0697387904,02/11/1971,2024-04-24,Marseille,13001,VIP
MEM05572,Léa,Martin,léa.martin5572@email.fr,0687546952,1966-09-25,26/05/2023,Montpellier,34000,Senior
MEM05573,Nicolas,Roux,nicolas.roux5573@email.fr,0628974799,16/07/1983,17/07/2024,Rennes,35000,VIP
MEM05574,Manon,Leroy,manon.leroy5574@email.fr,0657791003,1960-02-06,2023-08-05,Nantes,44000,Senior
MEM05575,Sophie,Vincent,sophie.vincent5575@email.fr,0666482920,08/04/1969,15/11/2023,Paris,75001,Senior
MEM05576,Claire,Durand,claire.durand5576@email.fr,0667494251,1998-09-07,28/07/2024,Montpellier,34000,Premium
MEM05577,Sarah,David,sarah.david5577@email.fr,0636233131,22/06/2000,2024-10-12,Strasbourg,67000,Premium
MEM05578,Luc,Durand,luc.durand5578@email.fr,0681388944,1952-12-02,22/09/2023,Paris,75001,Premium
MEM05579,Camille,Leroy,camille.leroy5579@email.fr,0668918324,20/07/1996,15/11/2023,Nantes,44000,Student
MEM05580,Camille,Leroy,camille.leroy5580@email.fr,0679425550,1993-01-10,2023-09-30,Strasbourg,67000,Basic
MEM05581,Laurent,Durand,laurent.durand5581@email.fr,0675913491,08/09/1961,09/02/2023,Lyon,69001,Student
MEM05582,Julie,Thomas,julie.thomas5582@email.fr,0671386952,1980-12-20,22/06/2023,Nantes,44000,Senior
MEM05583,David,David,david.david5583@email.fr,0663638216,06/12/1960,2023-09-24,Paris,75001,VIP
MEM05584,Julien,Moreau,julien.moreau5584@email.fr,0610653759,1959-04-13,24/04/2023,Bordeaux,33000,VIP
MEM05585,Marc,Dubois,marc.dubois5585@email.fr,0659643306,29/12/1965,11/07/2024,Montpellier,34000,Basic
MEM05586,Maxime,Moreau,maxime.moreau5586@email.fr,0638746200,1984-01-10,2023-03-12,Reims,51100,Basic
MEM05587,Camille,Roux,camille.roux5587@email.fr,0661165027,24/02/1959,11/11/2023,Lyon,69001,Student
MEM05588,Jean,Petit,jean.petit5588@email.fr,0660338642,1958-01-06,12/06/2024,Lyon,69001,Senior
MEM05589,Claire,Lefebvre,claire.lefebvre5589@email.fr,0612970946,27/08/1980,2023-12-14,Nantes,44000,VIP
MEM05590,Laurent,Laurent,laurent.laurent5590@email.fr,0644655604,1985-09-23,27/05/2024,Marseille,13001,Premium
MEM05591,Laurent,Bertrand,laurent.bertrand5591@email.fr,0644291014,04/11/1994,07/04/2024,Toulouse,31000,Basic
MEM05592,Marc,Martin,marc.martin5592@email.fr,0636629414,1974-06-19,2024-10-09,Nice,06000,VIP
MEM05593,Marc,Simon,marc.simon5593@email.fr,0686048097,22/10/1986,10/03/2024,Nantes,44000,Basic
MEM05594,Jean,Durand,jean.durand5594@email.fr,0610932180,1958-04-27,07/09/2024,Lyon,69001,Student
MEM05595,Antoine,Robert,antoine.robert5595@email.fr,0630426294,11/06/1963,2023-08-14,Montpellier,34000,Senior
MEM05596,Laurent,Vincent,laurent.vincent5596@email.fr,0673293939,1961-04-12,12/04/2023,Nice,06000,Student
MEM05597,Manon,Petit,manon.petit5597@email.fr,0662422607,17/10/1970,01/07/2024,Bordeaux,33000,VIP
MEM05598,Chloé,Bernard,chloé.bernard5598@email.fr,0687971078,1990-06-17,2023-01-22,Nantes,44000,Senior
MEM05599,Thomas,Leroy,thomas.leroy5599@email.fr,0613942868,28/03/2004,10/08/2024,Reims,51100,Basic
MEM05600,Camille,Laurent,camille.laurent5600@email.fr,0614448823,1960-03-08,13/03/2023,Bordeaux,33000,Premium
MEM05601,Camille,Leroy,camille.leroy5601@email.fr,0612585103,06/09/1974,2024-06-24,Toulouse,31000,VIP
MEM05602,Sarah,Leroy,sarah.leroy5602@email.fr,0635342915,1992-07-06,19/04/2024,Reims,51100,Basic
MEM05603,Jean,Michel,jean.michel5603@email.fr,0633182157,05/03/2001,05/12/2023,Montpellier,34000,Senior
MEM05604,Nicolas,Thomas,nicolas.thomas5604@email.fr,0650920425,2003-04-14,2023-12-30,Marseille,13001,VIP
MEM05605,Anne,Fournier,anne.fournier5605@email.fr,0661968830,06/09/2001,04/12/2023,Strasbourg,67000,VIP
MEM05606,Luc,Dubois,luc.dubois5606@email.fr,0673884837,1981-09-25,21/03/2024,Reims,51100,Premium
MEM05607,Laura,Simon,laura.simon5607@email.fr,0632623212,12/09/1950,2023-01-13,Bordeaux,33000,Basic
MEM05608,Camille,Dubois,camille.dubois5608@email.fr,0697021537,1968-05-13,05/10/2023,Montpellier,34000,VIP
MEM05609,David,Vincent,david.vincent5609@email.fr,0698887568,12/08/1978,22/08/2024,Nice,06000,Premium
MEM05610,Julie,Simon,julie.simon5610@email.fr,0625776356,1969-02-04,2024-07-18,Strasbourg,67000,Premium
MEM05611,Claire,Michel,claire.michel5611@email.fr,0647379354,24/02/1996,12/09/2024,Reims,51100,Student
MEM05612,Maxime,Dubois,maxime.dubois5612@email.fr,0616198563,1958-02-13,31/03/2024,Paris,75001,Basic
MEM05613,David,Roux,david.roux5613@email.fr,0623883460,21/11/2005,2023-10-18,Marseille,13001,VIP
MEM05614,David,Lefebvre,david.lefebvre5614@email.fr,0620051862,1971-06-24,11/02/2023,Reims,51100,VIP
MEM05615,Alexandre,Moreau,alexandre.moreau5615@email.fr,0685086395,23/01/1958,23/10/2023,Nice,06000,Premium
MEM05616,Antoine,Durand,antoine.durand5616@email.fr,0652061050,1981-06-15,2023-06-03,Reims,51100,Senior
MEM05617,Thomas,Petit,thomas.petit5617@email.fr,0674879943,26/12/1997,28/04/2024,Marseille,13001,VIP
MEM05618,Laurent,David,laurent.david5618@email.fr,0687011219,1961-03-09,06/11/2024,Bordeaux,33000,Premium
MEM05619,Marie,Robert,marie.robert5619@email.fr,0665640764,12/12/1983,2023-10-08,Nantes,44000,Student
MEM05620,Maxime,David,maxime.david5620@email.fr,0622865615,1980-08-26,14/06/2024,Lyon,69001,Senior
MEM05621,Luc,Dubois,luc.dubois5621@email.fr,0680422146,14/05/1953,22/11/2024,Montpellier,34000,Senior
MEM05622,Léa,Leroy,léa.leroy5622@email.fr,0619795789,1950-03-08,2024-05-14,Reims,51100,Senior
MEM05623,Sophie,Thomas,sophie.thomas5623@email.fr,0665904618,28/10/1956,04/11/2023,Lyon,69001,Student
MEM05624,Marc,Leroy,marc.leroy5624@email.fr,0661247641,1957-05-01,16/04/2023,Reims,51100,Senior
MEM05625,Julien,Durand,julien.durand5625@email.fr,0618100125,16/01/1991,2024-01-07,Lille,59000,VIP
MEM05626,Claire,Moreau,claire.moreau5626@email.fr,0675695918,1996-04-23,13/07/2024,Toulouse,31000,VIP
MEM05627,Maxime,Richard,maxime.richard5627@email.fr,0642370017,27/04/1993,27/10/2023,Montpellier,34000,Senior
MEM05628,Chloé,David,chloé.david5628@email.fr,0671537646,1955-01-26,2024-04-25,Paris,75001,Senior
MEM05629,Sarah,Thomas,sarah.thomas5629@email.fr,0694895802,23/07/1980,06/09/2023,Marseille,13001,Premium
MEM05630,Nicolas,Thomas,nicolas.thomas5630@email.fr,0631048578,1999-10-14,01/02/2023,Lyon,69001,Senior
MEM05631,Claire,Richard,claire.richard5631@email.fr,0664516413,18/04/2001,2024-08-22,Montpellier,34000,Basic
MEM05632,Léa,Michel,léa.michel5632@email.fr,0699368098,1986-12-16,20/01/2023,Strasbourg,67000,Premium
MEM05633,Sarah,Michel,sarah.michel5633@email.fr,0658397003,27/03/1968,16/07/2024,Reims,51100,Premium
MEM05634,Alexandre,Laurent,alexandre.laurent5634@email.fr,0671656163,1986-10-09,2023-11-11,Lyon,69001,Student
MEM05635,Chloé,Bertrand,chloé.bertrand5635@email.fr,0627931112,08/02/1950,15/01/2023,Lyon,69001,Premium
MEM05636,Chloé,David,chloé.david5636@email.fr,0611292015,2003-04-08,22/01/2023,Reims,51100,Student
MEM05637,Marie,Durand,marie.durand5637@email.fr,0675420157,15/06/1955,2024-06-24,Bordeaux,33000,Senior
MEM05638,Manon,Michel,manon.michel5638@email.fr,0668336875,1970-03-03,18/06/2023,Lille,59000,Basic
MEM05639,Laura,Bernard,laura.bernard5639@email.fr,0686589871,17/01/1971,07/10/2023,Bordeaux,33000,Senior
MEM05640,Marc,Fournier,marc.fournier5640@email.fr,0630743424,1989-01-16,2024-05-18,Rennes,35000,VIP
MEM05641,Sarah,Garcia,sarah.garcia5641@email.fr,0664944172,16/10/1965,22/09/2024,Rennes,35000,Student
MEM05642,Emma,Bernard,emma.bernard5642@email.fr,0673722811,1974-02-19,15/12/2023,Nice,06000,Student
MEM05643,Nicolas,Garcia,nicolas.garcia5643@email.fr,0627882052,31/03/1992,2024-02-09,Strasbourg,67000,VIP
MEM05644,Chloé,Leroy,chloé.leroy5644@email.fr,0622054396,1995-09-28,14/06/2023,Lille,59000,Senior
MEM05645,Sophie,Garcia,sophie.garcia5645@email.fr,0688648797,18/09/1994,03/05/2024,Nice,06000,Senior
MEM05646,Emma,Martin,emma.martin5646@email.fr,0615416782,1977-07-28,2023-12-08,Toulouse,31000,Premium
MEM05647,Luc,Bernard,luc.bernard5647@email.fr,0634951426,09/02/1966,11/02/2024,Strasbourg,67000,Senior
MEM05648,Julie,Bernard,julie.bernard5648@email.fr,0639085873,1984-11-22,10/11/2024,Marseille,13001,VIP
MEM05649,Emma,Richard,emma.richard5649@email.fr,0659823902,23/12/1969,2023-09-05,Montpellier,34000,Basic
MEM05650,Léa,Bernard,léa.bernard5650@email.fr,0671934298,1953-07-09,26/01/2024,Nice,06000,Premium
MEM05651,Nicolas,Dubois,nicolas.dubois5651@email.fr,0668073398,03/10/1980,31/05/2023,Bordeaux,33000,Premium
MEM05652,Marc,Garcia,marc.garcia5652@email.fr,0663648445,1992-12-09,2024-01-12,Reims,51100,Basic
MEM05653,Luc,Simon,luc.simon5653@email.fr,0684890807,05/04/1993,10/10/2024,Toulouse,31000,Senior
MEM05654,Alexandre,Martin,alexandre.martin5654@email.fr,0618301201,1982-02-18,03/08/2023,Reims,51100,Student
MEM05655,Manon,Michel,manon.michel5655@email.fr,0690594945,02/06/1967,2023-05-20,Toulouse,31000,Student
MEM05656,Camille,Durand,camille.durand5656@email.fr,0639138583,1961-08-15,03/06/2023,Nice,06000,Senior
MEM05657,Emma,Lefebvre,emma.lefebvre5657@email.fr,0631386369,18/09/1970,21/04/2024,Bordeaux,33000,Premium
MEM05658,Julie,David,julie.david5658@email.fr,0633718135,1980-03-27,2024-08-16,Marseille,13001,Premium
MEM05659,Sophie,Bernard,sophie.bernard5659@email.fr,0641283148,21/04/1992,24/02/2023,Toulouse,31000,Basic
MEM05660,Sarah,Vincent,sarah.vincent5660@email.fr,0651901979,1968-08-17,15/09/2023,Marseille,13001,Basic
MEM05661,Thomas,Garcia,thomas.garcia5661@email.fr,0611495259,21/09/1967,2023-07-15,Nice,06000,Premium
MEM05662,Thomas,Thomas,thomas.thomas5662@email.fr,0694859928,1998-03-19,10/06/2024,Rennes,35000,Premium
MEM05663,Sarah,Leroy,sarah.leroy5663@email.fr,0659275937,27/05/1957,11/05/2023,Strasbourg,67000,VIP
MEM05664,Antoine,David,antoine.david5664@email.fr,0683474164,1951-02-19,2023-10-03,Rennes,35000,Student
MEM05665,Julie,Garcia,julie.garcia5665@email.fr,0623559701,27/12/1996,19/10/2024,Lille,59000,VIP
MEM05666,Chloé,Thomas,chloé.thomas5666@email.fr,0674091448,2001-04-05,05/11/2024,Strasbourg,67000,Student
MEM05667,Sarah,Martin,sarah.martin5667@email.fr,0697583530,23/08/1984,2023-10-30,Rennes,35000,VIP
MEM05668,Maxime,Laurent,maxime.laurent5668@email.fr,0651226745,1962-12-05,09/04/2023,Nice,06000,VIP
MEM05669,Laura,Roux,laura.roux5669@email.fr,0639857789,08/09/2005,15/11/2024,Montpellier,34000,Premium
MEM05670,Camille,Moreau,camille.moreau5670@email.fr,0614042292,1968-07-03,2023-05-29,Nantes,44000,Student
MEM05671,Thomas,Fournier,thomas.fournier5671@email.fr,0667535984,27/06/1997,07/01/2024,Bordeaux,33000,Senior
MEM05672,Thomas,Leroy,thomas.leroy5672@email.fr,0627822302,1999-11-22,07/08/2023,Bordeaux,33000,Senior
MEM05673,Marie,Durand,marie.durand5673@email.fr,0690964194,18/01/2005,2024-09-13,Montpellier,34000,Student
MEM05674,Chloé,Bertrand,chloé.bertrand5674@email.fr,0639218239,1968-12-13,24/03/2023,Rennes,35000,VIP
MEM05675,Jean,Durand,jean.durand5675@email.fr,0632143355,12/04/2003,06/06/2024,Lyon,69001,VIP
MEM05676,Alexandre,Michel,alexandre.michel5676@email.fr,0656364889,1957-03-29,2024-11-28,Nantes,44000,Basic
MEM05677,Luc,Simon,luc.simon5677@email.fr,0611568110,08/02/1989,20/03/2024,Strasbourg,67000,Senior
MEM05678,Laurent,Bernard,laurent.bernard5678@email.fr,0664126308,1991-01-25,17/08/2023,Rennes,35000,VIP
MEM05679,Laura,Michel,laura.michel5679@email.fr,0673220744,20/09/1976,2024-08-04,Lyon,69001,Senior
MEM05680,Chloé,Roux,chloé.roux5680@email.fr,0667520637,1962-10-08,26/07/2024,Toulouse,31000,Senior
MEM05681,Emma,Fournier,emma.fournier5681@email.fr,0621948990,01/02/1950,25/08/2023,Reims,51100,Senior
MEM05682,Nicolas,Richard,nicolas.richard5682@email.fr,0651663806,1992-02-21,2024-01-26,Marseille,13001,Premium
MEM05683,Luc,Thomas,luc.thomas5683@email.fr,0653654901,11/10/2000,15/02/2024,Nantes,44000,Premium
MEM05684,Chloé,Garcia,chloé.garcia5684@email.fr,0649588376,2001-05-21,23/11/2024,Toulouse,31000,Student
MEM05685,Julie,Fournier,julie.fournier5685@email.fr,0691029582,08/03/2005,2023-12-11,Nice,06000,Senior
MEM05686,Anne,Martin,anne.martin5686@email.fr,0636986166,2000-07-01,23/12/2023,Bordeaux,33000,VIP
MEM05687,Manon,Moreau,manon.moreau5687@email.fr,0665667895,25/01/1989,09/11/2024,Nantes,44000,VIP
MEM05688,Thomas,Dubois,thomas.dubois5688@email.fr,0673072957,1996-01-27,2024-05-17,Paris,75001,Premium
MEM05689,Marie,Bernard,marie.bernard5689@email.fr,0630081256,03/03/1958,17/01/2023,Reims,51100,Premium
MEM05690,Manon,Garcia,manon.garcia5690@email.fr,0637383624,1983-09-27,15/08/2023,Strasbourg,67000,Premium
MEM05691,Emma,Lefebvre,emma.lefebvre5691@email.fr,0698155778,19/05/1968,2023-07-10,Montpellier,34000,Premium
MEM05692,Manon,Petit,manon.petit5692@email.fr,0648262927,1990-07-21,02/10/2023,Bordeaux,33000,Senior
MEM05693,Thomas,Fournier,thomas.fournier5693@email.fr,0618766008,12/02/1985,06/01/2023,Strasbourg,67000,Basic
MEM05694,Alexandre,Thomas,alexandre.thomas5694@email.fr,0614480895,1950-12-07,2023-11-06,Lille,59000,Senior
MEM05695,Julien,Michel,julien.michel5695@email.fr,0663194565,21/01/1952,28/03/2024,Reims,51100,Premium
MEM05696,Manon,Robert,manon.robert5696@email.fr,0665478943,1977-04-17,03/04/2024,Nice,06000,Senior
MEM05697,Alexandre,Petit,alexandre.petit5697@email.fr,0699184131,14/02/1996,2024-01-01,Montpellier,34000,Senior
MEM05698,Emma,Leroy,emma.leroy5698@email.fr,0622262898,1988-08-23,01/03/2023,Montpellier,34000,Senior
MEM05699,Chloé,Martin,chloé.martin5699@email.fr,0690459517,20/06/1994,10/04/2023,Toulouse,31000,Student
MEM05700,Anne,Laurent,anne.laurent5700@email.fr,0695698101,1959-08-22,2023-01-15,Bordeaux,33000,VIP
MEM05701,Emma,David,emma.david5701@email.fr,0643141686,24/05/1974,04/03/2024,Reims,51100,Student
MEM05702,Alexandre,Moreau,alexandre.moreau5702@email.fr,0644217681,1969-02-22,28/08/2023,Montpellier,34000,Senior
MEM05703,David,Roux,david.roux5703@email.fr,0617644959,18/03/1979,2023-05-14,Reims,51100,Senior
MEM05704,Alexandre,Martin,alexandre.martin5704@email.fr,0698473762,1984-11-24,23/03/2024,Nantes,44000,VIP
MEM05705,Pierre,Roux,pierre.roux5705@email.fr,0635686922,27/08/1998,07/11/2023,Montpellier,34000,Student
MEM05706,David,Dubois,david.dubois5706@email.fr,0689646815,1998-06-04,2024-05-29,Bordeaux,33000,Premium
MEM05707,David,Leroy,david.leroy5707@email.fr,0642952007,29/10/1981,14/02/2023,Nice,06000,Senior
MEM05708,Laurent,Bertrand,laurent.bertrand5708@email.fr,0652803559,1969-03-24,30/05/2024,Lille,59000,Basic
MEM05709,Laurent,Richard,laurent.richard5709@email.fr,0653402003,10/06/1963,2023-09-03,Paris,75001,Basic
MEM05710,Julien,Vincent,julien.vincent5710@email.fr,0696560287,1984-12-25,15/10/2023,Lille,59000,Student
MEM05711,Léa,Richard,léa.richard5711@email.fr,0645596918,01/10/1976,26/08/2023,Toulouse,31000,VIP
MEM05712,Marc,Bertrand,marc.bertrand5712@email.fr,0664452182,1979-08-09,2023-07-01,Lille,59000,Basic
MEM05713,Claire,Thomas,claire.thomas5713@email.fr,0657737121,20/11/1952,29/08/2023,Strasbourg,67000,Senior
MEM05714,David,Dubois,david.dubois5714@email.fr,0610685723,1998-12-23,16/02/2023,Bordeaux,33000,Premium
MEM05715,Nicolas,Moreau,nicolas.moreau5715@email.fr,0666318770,31/01/1976,2024-01-26,Lille,59000,Student
MEM05716,Jean,Moreau,jean.moreau5716@email.fr,0688840228,1969-01-05,03/05/2024,Paris,75001,Student
MEM05717,Marc,Garcia,marc.garcia5717@email.fr,0647071562,09/08/1988,19/08/2024,Montpellier,34000,Basic
MEM05718,Chloé,Dubois,chloé.dubois5718@email.fr,0667180677,1966-09-17,2023-07-01,Lyon,69001,Basic
MEM05719,Nicolas,Bernard,nicolas.bernard5719@email.fr,0641908888,18/07/2001,27/11/2024,Reims,51100,Student
MEM05720,Maxime,Simon,maxime.simon5720@email.fr,0657130264,1986-09-03,29/05/2024,Bordeaux,33000,Basic
MEM05721,Antoine,Vincent,antoine.vincent5721@email.fr,0695742379,21/10/1953,2023-11-06,Paris,75001,Basic
MEM05722,Nicolas,Bertrand,nicolas.bertrand5722@email.fr,0690822940,1969-04-11,10/08/2023,Toulouse,31000,VIP
MEM05723,Luc,Roux,luc.roux5723@email.fr,0665832409,26/12/1985,02/01/2023,Reims,51100,Basic
MEM05724,Julie,Bertrand,julie.bertrand5724@email.fr,0652116897,1950-01-11,2023-01-27,Nantes,44000,Premium
MEM05725,Alexandre,Simon,alexandre.simon5725@email.fr,0674682252,13/07/1996,12/01/2023,Toulouse,31000,Basic
MEM05726,Jean,Dubois,jean.dubois5726@email.fr,0634744306,1981-09-28,21/04/2024,Nice,06000,Basic
MEM05727,Sarah,Dubois,sarah.dubois5727@email.fr,0660302450,01/12/1954,2024-01-30,Bordeaux,33000,Basic
MEM05728,Léa,Moreau,léa.moreau5728@email.fr,0691548742,2001-11-21,29/04/2023,Lille,59000,Premium
MEM05729,Laurent,Laurent,laurent.laurent5729@email.fr,0614856271,24/02/1980,04/05/2023,Nantes,44000,Senior
MEM05730,Sophie,Vincent,sophie.vincent5730@email.fr,0639878371,1986-12-11,2024-06-29,Lille,59000,Student
MEM05731,Pierre,Bertrand,pierre.bertrand5731@email.fr,0668129629,07/03/1994,20/03/2023,Rennes,35000,Student
MEM05732,Jean,Roux,jean.roux5732@email.fr,0611539226,1977-12-02,16/09/2024,Rennes,35000,Premium
MEM05733,Léa,Petit,léa.petit5733@email.fr,0631868923,21/10/1982,2023-01-18,Bordeaux,33000,Student
MEM05734,Maxime,Thomas,maxime.thomas5734@email.fr,0690552456,1957-07-06,07/06/2023,Strasbourg,67000,Senior
MEM05735,Julie,Petit,julie.petit5735@email.fr,0628857212,21/06/1967,14/10/2023,Lyon,69001,Senior
MEM05736,Emma,Richard,emma.richard5736@email.fr,0628088407,2000-06-20,2023-09-29,Paris,75001,Basic
MEM05737,Chloé,Bernard,chloé.bernard5737@email.fr,0638614869,21/07/1956,27/04/2024,Montpellier,34000,Student
MEM05738,Emma,Bertrand,emma.bertrand5738@email.fr,0684580942,1984-07-28,08/06/2023,Nantes,44000,Student
MEM05739,Marc,Roux,marc.roux5739@email.fr,0610926780,01/11/1985,2023-04-19,Strasbourg,67000,Basic
MEM05740,Maxime,Richard,maxime.richard5740@email.fr,0665635119,1961-10-12,03/02/2023,Reims,51100,Premium
MEM05741,Marie,Lefebvre,marie.lefebvre5741@email.fr,0689444680,03/08/1956,15/03/2024,Nantes,44000,VIP
MEM05742,Laura,Dubois,laura.dubois5742@email.fr,0632551039,1960-07-29,2024-07-21,Lyon,69001,Student
MEM05743,Marie,Dubois,marie.dubois5743@email.fr,0682751701,23/11/1960,14/11/2024,Lyon,69001,Premium
MEM05744,Chloé,Durand,chloé.durand5744@email.fr,0692487685,1969-11-20,20/07/2023,Lille,59000,Basic
MEM05745,Claire,Simon,claire.simon5745@email.fr,0657939516,29/07/1995,2024-05-22,Lille,59000,Senior
MEM05746,Manon,Robert,manon.robert5746@email.fr,0617995030,1963-07-08,15/08/2023,Strasbourg,67000,Basic
MEM05747,Anne,Simon,anne.simon5747@email.fr,0690535052,16/10/1999,04/11/2024,Strasbourg,67000,Senior
MEM05748,Maxime,Fournier,maxime.fournier5748@email.fr,0624153995,2002-04-11,2024-02-01,Paris,75001,Basic
MEM05749,Alexandre,Lefebvre,alexandre.lefebvre5749@email.fr,0683493995,09/11/1975,03/01/2024,Paris,75001,Basic
MEM05750,Emma,Richard,emma.richard5750@email.fr,0621952590,1962-08-25,20/02/2023,Lyon,69001,Premium
MEM05751,Camille,Martin,camille.martin5751@email.fr,0679641118,01/05/1986,2023-10-08,Lyon,69001,Basic
MEM05752,Maxime,Roux,maxime.roux5752@email.fr,0611789000,1972-11-20,21/02/2024,Nice,06000,Basic
MEM05753,Sarah,Dubois,sarah.dubois5753@email.fr,0692031834,04/03/1959,20/09/2023,Montpellier,34000,Basic
MEM05754,Sarah,Durand,sarah.durand5754@email.fr,0646664946,2000-08-04,2023-11-30,Strasbourg,67000,VIP
MEM05755,Marc,Vincent,marc.vincent5755@email.fr,0657297914,29/03/1986,12/01/2023,Paris,75001,Senior
MEM05756,Chloé,Simon,chloé.simon5756@email.fr,0677310493,1987-02-20,15/05/2023,Paris,75001,Student
